"InstanceName","basicTask","pctbGridTask","pctb3CupTask","cvchickTask","mainGoalSize","lavaPresence","goalOccluded","goalLeft","goalRight","goalCentre","numChoices","navigationDistanceGoal","euclideanDistanceGoal","navigationTurnsGoal","navigationDistanceChoice","navigationTurnsChoice","Random_Agent_Success","Random_Agent_Choice","Heuristic_Agent_Success","Heuristic_Agent_Choice","Dreamer_Success","Dreamer_Choice","PPO_Success","PPO_Choice"
"OP-RP-Allo-PCTB-3CupFCTrans-1Y0.5LFar-NA-0-OpLava.yml",0,0,1,0,0.5,1,0,1,0,0,3,59.4,35.11409973,5,33.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y0.5LFar-NA-0-OPQ.yml",0,0,1,0,0.5,0,0,1,0,0,3,46.4,35.11409973,3,33.5,2,0,1,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y0.5MClose-NA-0-OpLava.yml",0,0,1,0,0.5,1,0,0,0,1,3,27,23,3,15.5,0,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y0.5MClose-NA-0-OPQ.yml",0,0,1,0,0.5,0,0,0,0,1,3,27,23,3,15.5,0,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y0.5MFar-NA-0-OpLava.yml",0,0,1,0,0.5,1,0,0,0,1,3,37,33,3,25.5,0,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y0.5MFar-NA-0-OPQ.yml",0,0,1,0,0.5,0,0,0,0,1,3,37,33,3,25.5,0,0,1,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y0.5RClose-NA-0-OpLava.yml",0,0,1,0,0.5,1,0,0,1,0,3,49.3,26.61879036,5,23.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y0.5RClose-NA-0-OPQ.yml",0,0,1,0,0.5,0,0,0,1,0,3,36.3,26.61879036,3,23.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y0.5RFar-NA-0-OpLava.yml",0,0,1,0,0.5,1,0,0,1,0,3,59.3,35.61684994,5,33.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y0.5RFar-NA-0-OPQ.yml",0,0,1,0,0.5,0,0,0,1,0,3,46.3,35.61684994,3,33.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1.5LClose-NA-0-OpLava.yml",0,0,1,0,1.5,1,0,1,0,0,3,49.4,25.94224354,5,23.5,2,0,1,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1.5LClose-NA-0-OPQ.yml",0,0,1,0,1.5,0,0,1,0,0,3,36.4,25.94224354,3,23.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1.5LFar-NA-0-OpLava.yml",0,0,1,0,1.5,1,0,1,0,0,3,59.4,35.11409973,5,33.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1.5LFar-NA-0-OPQ.yml",0,0,1,0,1.5,0,0,1,0,0,3,46.4,35.11409973,3,33.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1.5MClose-NA-0-OpLava.yml",0,0,1,0,1.5,1,0,0,0,1,3,27,23,3,15.5,0,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1.5MClose-NA-0-OPQ.yml",0,0,1,0,1.5,0,0,0,0,1,3,27,23,3,15.5,0,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1.5MFar-NA-0-OpLava.yml",0,0,1,0,1.5,1,0,0,0,1,3,37,33,3,25.5,0,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1.5MFar-NA-0-OPQ.yml",0,0,1,0,1.5,0,0,0,0,1,3,37,33,3,25.5,0,1,1,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1.5RClose-NA-0-OpLava.yml",0,0,1,0,1.5,1,0,0,1,0,3,49.3,26.61879036,5,23.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1.5RClose-NA-0-OPQ.yml",0,0,1,0,1.5,0,0,0,1,0,3,36.3,26.61879036,3,23.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1.5RFar-NA-0-OpLava.yml",0,0,1,0,1.5,1,0,0,1,0,3,59.3,35.61684994,5,33.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1.5RFar-NA-0-OPQ.yml",0,0,1,0,1.5,0,0,0,1,0,3,46.3,35.61684994,3,33.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1LClose-NA-0-OpLava.yml",0,0,1,0,1,1,0,1,0,0,3,49.4,25.94224354,5,23.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1LClose-NA-0-OPQ.yml",0,0,1,0,1,0,0,1,0,0,3,36.4,25.94224354,3,23.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1LFar-NA-0-OpLava.yml",0,0,1,0,1,1,0,1,0,0,3,59.4,35.11409973,5,33.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1LFar-NA-0-OPQ.yml",0,0,1,0,1,0,0,1,0,0,3,46.4,35.11409973,3,33.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1MClose-NA-0-OpLava.yml",0,0,1,0,1,1,0,0,0,1,3,27,23,3,15.5,0,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1MClose-NA-0-OPQ.yml",0,0,1,0,1,0,0,0,0,1,3,27,23,3,15.5,0,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1MFar-NA-0-OpLava.yml",0,0,1,0,1,1,0,0,0,1,3,37,33,3,25.5,0,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1MFar-NA-0-OPQ.yml",0,0,1,0,1,0,0,0,0,1,3,37,33,3,25.5,0,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1RClose-NA-0-OpLava.yml",0,0,1,0,1,1,0,0,1,0,3,49.3,26.61879036,5,23.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1RClose-NA-0-OPQ.yml",0,0,1,0,1,0,0,0,1,0,3,36.3,26.61879036,3,23.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1RFar-NA-0-OpLava.yml",0,0,1,0,1,1,0,0,1,0,3,59.3,35.61684994,5,33.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y1RFar-NA-0-OPQ.yml",0,0,1,0,1,0,0,0,1,0,3,46.3,35.61684994,3,33.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2.5LClose-NA-0-OpLava.yml",0,0,1,0,2.5,1,0,1,0,0,3,49.4,25.94224354,5,23.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2.5LClose-NA-0-OPQ.yml",0,0,1,0,2.5,0,0,1,0,0,3,36.4,25.94224354,3,23.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2.5LFar-NA-0-OpLava.yml",0,0,1,0,2.5,1,0,1,0,0,3,59.4,35.11409973,5,33.5,2,0,1,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2.5LFar-NA-0-OPQ.yml",0,0,1,0,2.5,0,0,1,0,0,3,46.4,35.11409973,3,33.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2.5MClose-NA-0-OpLava.yml",0,0,1,0,2.5,1,0,0,0,1,3,27,23,3,15.5,0,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2.5MClose-NA-0-OPQ.yml",0,0,1,0,2.5,0,0,0,0,1,3,27,23,3,15.5,0,1,1,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2.5MFar-NA-0-OpLava.yml",0,0,1,0,2.5,1,0,0,0,1,3,37,33,3,25.5,0,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2.5MFar-NA-0-OPQ.yml",0,0,1,0,2.5,0,0,0,0,1,3,37,33,3,25.5,0,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2.5RClose-NA-0-OpLava.yml",0,0,1,0,2.5,1,0,0,1,0,3,49.3,26.61879036,5,23.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2.5RClose-NA-0-OPQ.yml",0,0,1,0,2.5,0,0,0,1,0,3,36.3,26.61879036,3,23.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2.5RFar-NA-0-OpLava.yml",0,0,1,0,2.5,1,0,0,1,0,3,59.3,35.61684994,5,33.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2.5RFar-NA-0-OPQ.yml",0,0,1,0,2.5,0,0,0,1,0,3,46.3,35.61684994,3,33.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2LClose-NA-0-OpLava.yml",0,0,1,0,2,1,0,1,0,0,3,49.4,25.94224354,5,23.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2LClose-NA-0-OPQ.yml",0,0,1,0,2,0,0,1,0,0,3,36.4,25.94224354,3,23.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2LFar-NA-0-OpLava.yml",0,0,1,0,2,1,0,1,0,0,3,59.4,35.11409973,5,33.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2LFar-NA-0-OPQ.yml",0,0,1,0,2,0,0,1,0,0,3,46.4,35.11409973,3,33.5,2,0,0,0,0,0,0,0,1
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2MClose-NA-0-OpLava.yml",0,0,1,0,2,1,0,0,0,1,3,27,23,3,15.5,0,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2MClose-NA-0-OPQ.yml",0,0,1,0,2,0,0,0,0,1,3,27,23,3,15.5,0,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2MFar-NA-0-OpLava.yml",0,0,1,0,2,1,0,0,0,1,3,37,33,3,25.5,0,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2MFar-NA-0-OPQ.yml",0,0,1,0,2,0,0,0,0,1,3,37,33,3,25.5,0,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2RClose-NA-0-OpLava.yml",0,0,1,0,2,1,0,0,1,0,3,49.3,26.61879036,5,23.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2RClose-NA-0-OPQ.yml",0,0,1,0,2,0,0,0,1,0,3,36.3,26.61879036,3,23.5,2,0,1,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2RFar-NA-0-OpLava.yml",0,0,1,0,2,1,0,0,1,0,3,59.3,35.61684994,5,33.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y2RFar-NA-0-OPQ.yml",0,0,1,0,2,0,0,0,1,0,3,46.3,35.61684994,3,33.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y3LClose-NA-0-OpLava.yml",0,0,1,0,3,1,0,1,0,0,3,49.4,25.94224354,5,23.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y3LClose-NA-0-OPQ.yml",0,0,1,0,3,0,0,1,0,0,3,36.4,25.94224354,3,23.5,2,0,0,0,0,0,0,0,1
"OP-RP-Allo-PCTB-3CupFCTrans-1Y3LFar-NA-0-OpLava.yml",0,0,1,0,3,1,0,1,0,0,3,59.4,35.11409973,5,33.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y3LFar-NA-0-OPQ.yml",0,0,1,0,3,0,0,1,0,0,3,46.4,35.11409973,3,33.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y3MClose-NA-0-OpLava.yml",0,0,1,0,3,1,0,0,0,1,3,27,23,3,15.5,0,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y3MClose-NA-0-OPQ.yml",0,0,1,0,3,0,0,0,0,1,3,27,23,3,15.5,0,0,1,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y3MFar-NA-0-OpLava.yml",0,0,1,0,3,1,0,0,0,1,3,37,33,3,25.5,0,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y3MFar-NA-0-OPQ.yml",0,0,1,0,3,0,0,0,0,1,3,37,33,3,25.5,0,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y3RClose-NA-0-OpLava.yml",0,0,1,0,3,1,0,0,1,0,3,49.3,26.61879036,5,23.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y3RClose-NA-0-OPQ.yml",0,0,1,0,3,0,0,0,1,0,3,36.3,26.61879036,3,23.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y3RFar-NA-0-OpLava.yml",0,0,1,0,3,1,0,0,1,0,3,59.3,35.61684994,5,33.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFCTrans-1Y3RFar-NA-0-OPQ.yml",0,0,1,0,3,0,0,0,1,0,3,46.3,35.61684994,3,33.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G0.5LClose-NA-0-OPQ.yml",0,0,1,0,0.5,0,0,1,0,0,1,36.4,25.94224354,2,23.5,2,0,1,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G0.5LFar-NA-0-OPQ.yml",0,0,1,0,0.5,0,0,1,0,0,1,46.4,35.11409973,2,33.5,2,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G0.5MClose-NA-0-OPQ.yml",0,0,1,0,0.5,0,0,0,0,1,1,23,23,0,15.5,0,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G0.5MFar-NA-0-OPQ.yml",0,0,1,0,0.5,0,0,0,0,1,1,33,33,2,25.5,0,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G0.5RClose-NA-0-OPQ.yml",0,0,1,0,0.5,0,0,0,1,0,1,36.3,26.61879036,2,23.5,2,0,0,1,1,0,0,0,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1G0.5RFar-NA-0-OPQ.yml",0,0,1,0,0.5,0,0,0,1,0,1,46.3,35.61684994,2,33.5,2,0,0,0,1,0,0,1,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1G1.5LClose-NA-0-OPQ.yml",0,0,1,0,1.5,0,0,1,0,0,1,36.4,25.94224354,2,23.5,2,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G1.5LFar-NA-0-OPQ.yml",0,0,1,0,1.5,0,0,1,0,0,1,46.4,35.11409973,2,33.5,2,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G1.5MClose-NA-0-OPQ.yml",0,0,1,0,1.5,0,0,0,0,1,1,23,23,0,15.5,0,1,1,1,1,0,0,1,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1G1.5MFar-NA-0-OPQ.yml",0,0,1,0,1.5,0,0,0,0,1,1,33,33,2,25.5,0,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G1.5RClose-NA-0-OPQ.yml",0,0,1,0,1.5,0,0,0,1,0,1,36.3,26.61879036,2,23.5,2,0,1,1,1,0,0,1,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1G1.5RFar-NA-0-OPQ.yml",0,0,1,0,1.5,0,0,0,1,0,1,46.3,35.61684994,2,33.5,2,0,0,1,1,0,0,1,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1G1LClose-NA-0-OPQ.yml",0,0,1,0,1,0,0,1,0,0,1,36.4,25.94224354,2,23.5,2,0,1,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G1LFar-NA-0-OPQ.yml",0,0,1,0,1,0,0,1,0,0,1,46.4,35.11409973,2,33.5,2,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G1MClose-NA-0-OPQ.yml",0,0,1,0,1,0,0,0,0,1,1,23,23,0,15.5,0,0,1,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G1MFar-NA-0-OPQ.yml",0,0,1,0,1,0,0,0,0,1,1,33,33,2,25.5,0,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G1RClose-NA-0-OPQ.yml",0,0,1,0,1,0,0,0,1,0,1,36.3,26.61879036,2,23.5,2,0,0,1,1,0,0,0,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1G1RFar-NA-0-OPQ.yml",0,0,1,0,1,0,0,0,1,0,1,46.3,35.61684994,2,33.5,2,0,0,1,1,0,0,0,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1G2.5LClose-NA-0-OPQ.yml",0,0,1,0,2.5,0,0,1,0,0,1,36.4,25.94224354,2,23.5,2,1,1,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G2.5LFar-NA-0-OPQ.yml",0,0,1,0,2.5,0,0,1,0,0,1,46.4,35.11409973,2,33.5,2,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G2.5MClose-NA-0-OPQ.yml",0,0,1,0,2.5,0,0,0,0,1,1,23,23,0,15.5,0,1,1,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G2.5MFar-NA-0-OPQ.yml",0,0,1,0,2.5,0,0,0,0,1,1,33,33,2,25.5,0,0,1,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G2.5RClose-NA-0-OPQ.yml",0,0,1,0,2.5,0,0,0,1,0,1,36.3,26.61879036,2,23.5,2,0,0,1,1,1,1,1,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1G2.5RFar-NA-0-OPQ.yml",0,0,1,0,2.5,0,0,0,1,0,1,46.3,35.61684994,2,33.5,2,0,1,0,0,0,0,1,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1G2LClose-NA-0-OPQ.yml",0,0,1,0,2,0,0,1,0,0,1,36.4,25.94224354,2,23.5,2,0,1,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G2LFar-NA-0-OPQ.yml",0,0,1,0,2,0,0,1,0,0,1,46.4,35.11409973,2,33.5,2,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G2MClose-NA-0-OPQ.yml",0,0,1,0,2,0,0,0,0,1,1,23,23,0,15.5,0,1,1,1,1,0,0,1,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1G2MFar-NA-0-OPQ.yml",0,0,1,0,2,0,0,0,0,1,1,33,33,2,25.5,0,1,1,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G2RClose-NA-0-OPQ.yml",0,0,1,0,2,0,0,0,1,0,1,36.3,26.61879036,2,23.5,2,0,0,1,1,0,0,1,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1G2RFar-NA-0-OPQ.yml",0,0,1,0,2,0,0,0,1,0,1,46.3,35.61684994,2,33.5,2,0,0,1,1,0,0,1,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1G3LClose-NA-0-OPQ.yml",0,0,1,0,3,0,0,1,0,0,1,36.4,25.94224354,2,23.5,2,1,1,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G3LFar-NA-0-OPQ.yml",0,0,1,0,3,0,0,1,0,0,1,46.4,35.11409973,2,33.5,2,0,1,1,1,0,0,1,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1G3MClose-NA-0-OPQ.yml",0,0,1,0,3,0,0,0,0,1,1,23,23,0,15.5,0,0,1,1,1,0,0,1,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1G3MFar-NA-0-OPQ.yml",0,0,1,0,3,0,0,0,0,1,1,33,33,2,25.5,0,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G3RClose-NA-0-OPQ.yml",0,0,1,0,3,0,0,0,1,0,1,36.3,26.61879036,2,23.5,2,0,0,1,1,1,1,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1G3RFar-NA-0-OPQ.yml",0,0,1,0,3,0,0,0,1,0,1,46.3,35.61684994,2,33.5,2,0,0,1,1,1,1,1,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y0.5LClose-NA-0-OPQ.yml",0,0,1,0,0.5,0,0,1,0,0,1,36.4,25.94224354,2,23.5,2,0,0,0,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y0.5LFar-NA-0-OPQ.yml",0,0,1,0,0.5,0,0,1,0,0,1,46.4,35.11409973,2,33.5,2,1,1,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y0.5MClose-NA-0-OPQ.yml",0,0,1,0,0.5,0,0,0,0,1,1,23,23,0,15.5,0,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y0.5MFar-NA-0-OPQ.yml",0,0,1,0,0.5,0,0,0,0,1,1,33,33,2,25.5,0,0,1,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y0.5RClose-NA-0-OPQ.yml",0,0,1,0,0.5,0,0,0,1,0,1,36.3,26.61879036,2,23.5,2,0,0,1,1,0,0,0,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y0.5RFar-NA-0-OPQ.yml",0,0,1,0,0.5,0,0,0,1,0,1,46.3,35.61684994,2,33.5,2,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y1.5LClose-NA-0-OPQ.yml",0,0,1,0,1.5,0,0,1,0,0,1,36.4,25.94224354,2,23.5,2,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y1.5LFar-NA-0-OPQ.yml",0,0,1,0,1.5,0,0,1,0,0,1,46.4,35.11409973,2,33.5,2,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y1.5MClose-NA-0-OPQ.yml",0,0,1,0,1.5,0,0,0,0,1,1,23,23,0,15.5,0,0,0,1,1,0,0,1,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y1.5MFar-NA-0-OPQ.yml",0,0,1,0,1.5,0,0,0,0,1,1,33,33,2,25.5,0,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y1.5RClose-NA-0-OPQ.yml",0,0,1,0,1.5,0,0,0,1,0,1,36.3,26.61879036,2,23.5,2,0,1,1,1,0,0,1,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y1.5RFar-NA-0-OPQ.yml",0,0,1,0,1.5,0,0,0,1,0,1,46.3,35.61684994,2,33.5,2,0,1,1,1,0,0,1,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y1LClose-NA-0-OPQ.yml",0,0,1,0,1,0,0,1,0,0,1,36.4,25.94224354,2,23.5,2,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y1LFar-NA-0-OPQ.yml",0,0,1,0,1,0,0,1,0,0,1,46.4,35.11409973,2,33.5,2,0,1,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y1MClose-NA-0-OPQ.yml",0,0,1,0,1,0,0,0,0,1,1,23,23,0,15.5,0,0,1,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y1MFar-NA-0-OPQ.yml",0,0,1,0,1,0,0,0,0,1,1,33,33,2,25.5,0,0,1,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y1RClose-NA-0-OPQ.yml",0,0,1,0,1,0,0,0,1,0,1,36.3,26.61879036,2,23.5,2,0,0,1,1,0,0,1,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y1RFar-NA-0-OPQ.yml",0,0,1,0,1,0,0,0,1,0,1,46.3,35.61684994,2,33.5,2,0,1,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y2.5LClose-NA-0-OPQ.yml",0,0,1,0,2.5,0,0,1,0,0,1,36.4,25.94224354,2,23.5,2,1,1,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y2.5LFar-NA-0-OPQ.yml",0,0,1,0,2.5,0,0,1,0,0,1,46.4,35.11409973,2,33.5,2,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y2.5MClose-NA-0-OPQ.yml",0,0,1,0,2.5,0,0,0,0,1,1,23,23,0,15.5,0,1,1,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y2.5MFar-NA-0-OPQ.yml",0,0,1,0,2.5,0,0,0,0,1,1,33,33,2,25.5,0,1,1,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y2.5RClose-NA-0-OPQ.yml",0,0,1,0,2.5,0,0,0,1,0,1,36.3,26.61879036,2,23.5,2,0,0,1,1,0,0,1,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y2.5RFar-NA-0-OPQ.yml",0,0,1,0,2.5,0,0,0,1,0,1,46.3,35.61684994,2,33.5,2,0,0,1,1,0,0,1,1
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y2LClose-NA-0-OPQ.yml",0,0,1,0,2,0,0,1,0,0,1,36.4,25.94224354,2,23.5,2,0,0,0,0,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y2LFar-NA-0-OPQ.yml",0,0,1,0,2,0,0,1,0,0,1,46.4,35.11409973,2,33.5,2,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y2MClose-NA-0-OPQ.yml",0,0,1,0,2,0,0,0,0,1,1,23,23,0,15.5,0,0,0,1,1,0,0,0,0
"OP-RP-Allo-PCTB-3CupFreeNoW-1Y2MFar-NA-0-OPQ.yml",0,0,1,0,2,0,0,0,0,1,1,33,33,2,25.5,0,0,1,1,1,0,0,0,0
